"sl_rowIdx","labels","start","end","db_uuid","session","bundle","start_item_id","end_item_id","level","attribute","start_item_seq_idx","end_item_seq_idx","type","sample_start","sample_end","sample_rate","times_orig","times_rel","times_norm","F1","F2","F3","F4"
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5844.98866213152,95,0.95,294.950000000006,1081.45000000001,2484.42499999999,3523.425
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5849.98866213152,100,1,294.950000000006,1014,2484.42499999999,3523.425
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7339.98866213152,0,0,581,884.25,2405.75,3203
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7341.48866213152,1.50000000000005,0.05,582.5,884.25,2405.75,3202.75
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7342.98866213152,3.00000000000009,0.1,584,891.499999999999,2422.5,3202.5
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7344.48866213152,4.50000000000014,0.15,585.5,898.749999999999,2439.25,3202.25
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7345.98866213152,6.00000000000018,0.2,587,905.999999999999,2456,3202
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7347.48866213152,7.50000000000023,0.25,587.75,912.499999999999,2504.74999999999,3197.25
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7348.98866213152,9.00000000000027,0.3,588.5,918.999999999999,2553.49999999999,3192.5
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7350.48866213152,10.5000000000003,0.35,589.25,925.499999999998,2602.24999999999,3187.75
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7351.98866213152,12.0000000000004,0.4,589.25,931.999999999998,2650.99999999999,3187.75
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7353.48866213152,13.5000000000004,0.45,588.5,937.999999999998,2667.74999999999,3197
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7354.98866213152,15.0000000000005,0.5,587.000000000001,943.999999999998,2684.49999999999,3210.99999999999
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7356.48866213152,16.5000000000005,0.55,585.500000000001,949.999999999998,2701.24999999999,3224.99999999999
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7357.98866213152,18.0000000000005,0.6,584.000000000001,955.999999999997,2717.99999999999,3238.99999999999
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7359.48866213152,19.5000000000006,0.65,580.500000000001,961.499999999998,2724,3291.74999999998
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7360.98866213152,21.0000000000006,0.7,577,966.999999999999,2730,3344.49999999999
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7362.48866213152,22.5000000000007,0.75,573.5,972.5,2736,3397.25
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7363.98866213152,24.0000000000007,0.8,569.999999999999,978.000000000001,2736,3397.25
5,"V",7339.98866213152,7369.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",296,296,"MAU","MAU",80,80,"SEGMENT",323694,325016,44100,7365.48866213152,25.5000000000008,0.85,566,983.250000000001,2629.24999999999,3273.49999999998
